"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","bright_ti4","bright_ti5"
"8289014",46.71235,39.2537,NA,0.32,0.55,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,5.4,"D",351.63,305.17
"8289015",46.26917,33.10361,NA,0.51,0.41,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,4.91,"D",336.01,304.59
"8289016",46.27294,33.10282,NA,0.51,0.41,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,4.91,"D",336.3,304.64
"8289017",46.269,33.10304,NA,0.51,0.41,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,3.55,"D",336.56,304.62
"8289018",46.27276,33.10224,NA,0.51,0.41,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,3.55,"D",335.38,304.46
"8289019",46.27653,33.10145,NA,0.51,0.41,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,8.56,"D",345.03,305.88
"8289020",46.74688,39.26514,NA,0.32,0.55,2023-08-22,1058,1,NA,"high","2.0NRT",NA,73.45,"D",367,303.42
"8289021",46.74649,39.25657,NA,0.32,0.55,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,35.76,"D",347.54,312.74
"8289022",46.74628,39.2522,NA,0.32,0.55,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,15.13,"D",350.18,305.28
"8289023",46.74669,39.26087,NA,0.32,0.55,2023-08-22,1058,1,NA,"low","2.0NRT",NA,35.76,"D",367,326.95
"8289024",46.75176,39.26033,NA,0.32,0.55,2023-08-22,1058,1,NA,"high","2.0NRT",NA,35.76,"D",367,310.98
"8289025",46.75156,39.25595,NA,0.32,0.55,2023-08-22,1058,1,NA,"high","2.0NRT",NA,35.76,"D",367,305.27
"8289027",46.41186,34.08939,NA,0.56,0.43,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,8.2,"D",340.5,307.83
"8289028",46.4158,34.08863,NA,0.56,0.43,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,8.2,"D",345.55,307.59
"8289029",46.41974,34.08788,NA,0.56,0.43,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,7.38,"D",332.36,301.97
"8289030",46.44492,34.31524,NA,0.57,0.43,2023-08-22,1058,1,NA,"low","2.0NRT",NA,8.03,"D",331.95,306.44
"8289031",46.44423,34.3078,NA,0.57,0.43,2023-08-22,1058,1,NA,"low","2.0NRT",NA,3.55,"D",332.5,306.92
"8289032",46.84486,39.38597,NA,0.33,0.55,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,3.88,"D",348.68,304.78
"8289033",46.84464,39.38166,NA,0.33,0.55,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,6.95,"D",345.84,305.01
"8289034",46.84997,39.38549,NA,0.33,0.55,2023-08-22,1058,1,NA,"low","2.0NRT",NA,3.88,"D",332.12,305.17
"8289035",46.84217,39.38682,NA,0.33,0.55,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,1.78,"D",335.86,304.36
"8289036",46.84198,39.38247,NA,0.33,0.55,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,4,"D",338.09,305.38
"8289037",46.84708,39.38195,NA,0.33,0.55,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,4.84,"D",337.13,304.45
"8289038",46.56016,34.7289,NA,0.4,0.44,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,6.45,"D",352.49,301.78
"8289039",46.5597,34.7237,NA,0.4,0.44,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,6.45,"D",347.69,299.13
"8289040",46.55925,34.7185,NA,0.4,0.44,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,2.86,"D",332.19,301.91
"8289041",46.49002,33.868,NA,0.55,0.42,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,54.47,"D",340.21,308.1
"8289042",46.56506,34.64371,NA,0.39,0.44,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,4.88,"D",342.28,304.18
"8289043",46.56461,34.63856,NA,0.39,0.44,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,4.88,"D",338.34,304.43
"8289044",46.49393,33.86724,NA,0.55,0.42,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,54.47,"D",351.06,301.21
"8289045",46.49325,33.8601,NA,0.55,0.42,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,46.65,"D",341.93,308.04
"8289046",46.56911,34.64297,NA,0.39,0.44,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,3.93,"D",346.52,303.86
"8289047",46.56865,34.63781,NA,0.39,0.44,2023-08-22,1058,1,NA,"low","2.0NRT",NA,3.93,"D",331.31,305.19
"8289048",46.71932,36.16026,NA,0.46,0.47,2023-08-22,1058,1,NA,"low","2.0NRT",NA,2.08,"D",336.41,310.16
"8289049",46.71886,36.15416,NA,0.46,0.47,2023-08-22,1058,1,NA,"low","2.0NRT",NA,2.08,"D",335.45,307.49
"8289050",46.35784,32.28114,NA,0.47,0.4,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,1.98,"D",336.82,305.71
"8289051",46.92002,39.29683,NA,0.33,0.55,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,6.7,"D",353.84,305.43
"8289052",46.6512,35.20634,NA,0.42,0.45,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,2.1,"D",337.86,305.79
"8289053",46.76427,35.98558,NA,0.45,0.47,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,5.75,"D",336.77,306.71
"8289054",46.78106,36.09271,NA,0.46,0.47,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,4.66,"D",341.98,306.95
"8289055",46.78061,36.08665,NA,0.46,0.47,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,4.66,"D",348.95,308.15
"8289056",47.00735,39.57258,NA,0.34,0.56,2023-08-22,1058,1,NA,"high","2.0NRT",NA,6.12,"D",367,302.12
"8289057",47.01569,39.76241,NA,0.34,0.56,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,1.88,"D",335.91,301.7
"8289058",47.01549,39.75782,NA,0.34,0.56,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,1.88,"D",332.53,305.02
"8289059",46.8167,36.33578,NA,0.47,0.48,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,3.1,"D",341.76,306.85
"8289060",46.78476,35.91007,NA,0.45,0.47,2023-08-22,1058,1,NA,"low","2.0NRT",NA,2.97,"D",333.79,308.49
"8289061",47.01271,39.57634,NA,0.34,0.56,2023-08-22,1058,1,NA,"high","2.0NRT",NA,21.52,"D",367,301.37
"8289062",46.82109,36.33511,NA,0.47,0.48,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,9.26,"D",347.1,310.36
"8289063",47.01788,39.57579,NA,0.34,0.56,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,21.52,"D",348.1,298.4
"8289064",47.01768,39.57139,NA,0.34,0.56,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,81.56,"D",355.11,305.09
"8289065",46.66637,34.35218,NA,0.38,0.43,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,2.35,"D",339.61,306.68
"8289066",46.88027,36.97914,NA,0.51,0.49,2023-08-22,1058,1,NA,"low","2.0NRT",NA,4.9,"D",335.58,306.01
"8289067",46.87981,36.97232,NA,0.51,0.49,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,4.9,"D",343.62,306.7
"8289068",46.81399,36.0629,NA,0.46,0.47,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,12.14,"D",355.49,309.67
"8289069",46.88528,36.98516,NA,0.51,0.49,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,6.73,"D",342.78,306.98
"8289070",46.88482,36.97849,NA,0.51,0.49,2023-08-22,1058,1,NA,"low","2.0NRT",NA,3.69,"D",332.3,304.66
"8289071",46.70068,34.64185,NA,0.39,0.44,2023-08-22,1058,1,NA,"low","2.0NRT",NA,3.96,"D",333.86,304.43
"8289072",47.0456,39.39516,NA,0.33,0.55,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,4.21,"D",352.55,302.74
"8289073",47.05093,39.39896,NA,0.33,0.55,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,4.21,"D",338.22,298.91
"8289074",47.05073,39.3947,NA,0.33,0.55,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,4.21,"D",350.38,299.22
"8289075",46.6912,34.313,NA,0.57,0.43,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,5.81,"D",339.56,308.23
"8289076",46.53043,32.70438,NA,0.49,0.4,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,3.8,"D",341.52,303.37
"8289077",46.52975,32.69796,NA,0.49,0.4,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,6.64,"D",340.17,305.11
"8289078",46.53415,32.70357,NA,0.49,0.4,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,3.5,"D",338.93,302.77
"8289079",46.53346,32.69715,NA,0.49,0.4,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,6.77,"D",343.93,305.24
"8289080",46.66048,33.78194,NA,0.54,0.42,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,10.29,"D",345.88,304.45
"8289081",46.66437,33.78117,NA,0.54,0.42,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,10.29,"D",339.71,304.94
"8289082",46.66034,33.78111,NA,0.54,0.42,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,10.19,"D",345.42,304.18
"8289083",47.04778,39.39542,NA,0.33,0.55,2023-08-22,1058,1,NA,"high","2.0NRT",NA,10.2,"D",367,303.5
"8289084",46.66423,33.78033,NA,0.54,0.42,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,4.62,"D",341.61,302.9
"8289085",46.67949,33.1758,NA,0.52,0.41,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,10.28,"D",336.11,302.33
"8289086",46.66327,32.98115,NA,0.51,0.41,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,23.58,"D",339.07,303.99
"8289087",46.66259,32.97454,NA,0.51,0.41,2023-08-22,1058,1,NA,"low","2.0NRT",NA,23.58,"D",333.13,306.01
"8289088",46.6708,32.97957,NA,0.51,0.41,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,7.59,"D",352.04,304.34
"8289089",46.6701,32.97296,NA,0.51,0.41,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,7.59,"D",335.03,296.69
"8289090",46.82382,34.45902,NA,0.39,0.44,2023-08-22,1058,1,NA,"low","2.0NRT",NA,5.2,"D",335.36,306.68
"8289091",46.82427,34.45686,NA,0.39,0.44,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,3.45,"D",342.46,307.88
"8289093",47.10634,37.87577,NA,0.56,0.51,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,5.98,"D",354.78,298.79
"8289094",47.11109,37.87486,NA,0.56,0.51,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,5.98,"D",339.07,302.32
"8289095",47.11064,37.86726,NA,0.56,0.51,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,5.98,"D",334.33,304.15
"8289096",47.11539,37.86643,NA,0.56,0.51,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,11.38,"D",348.21,305.63
"8289097",47.11495,37.85891,NA,0.56,0.51,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,6.45,"D",337.12,303.66
"8289098",47.1644,38.67049,NA,0.61,0.54,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,4.53,"D",342.67,302.38
"8289099",47.03278,36.51106,NA,0.48,0.48,2023-08-22,1058,1,NA,"low","2.0NRT",NA,1.99,"D",335.51,307.44
"8289100",46.96944,35.60299,NA,0.44,0.46,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,10.33,"D",342.61,305.21
"8289101",46.96898,35.59721,NA,0.44,0.46,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,10.33,"D",347.33,308.58
"8289102",47.16839,37.79221,NA,0.56,0.51,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,11.93,"D",337.99,303.41
"8289103",47.16793,37.78482,NA,0.55,0.51,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,11.93,"D",355.56,306.24
"8289104",47.17405,37.80643,NA,0.56,0.51,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,9.4,"D",343.11,302.74
"8289105",47.17359,37.79903,NA,0.56,0.51,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,9.4,"D",343.65,305.55
"8289106",47.17314,37.79166,NA,0.56,0.51,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,11.93,"D",345.06,306.67
"8289107",47.17268,37.7843,NA,0.55,0.51,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,11.93,"D",346.04,305.71
"8289108",47.20171,38.18538,NA,0.58,0.52,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,30.13,"D",335.45,300.66
"8289109",47.20081,38.17002,NA,0.58,0.52,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,35.94,"D",344.27,307.02
"8289110",47.1788,37.80584,NA,0.56,0.51,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,121.01,"D",345.51,304.8
"8289111",47.17788,37.79112,NA,0.56,0.51,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,34.37,"D",347.57,308.76
"8289112",47.17698,37.77649,NA,0.55,0.51,2023-08-22,1058,1,NA,"low","2.0NRT",NA,6.54,"D",334.41,305.33
"8289113",47.17834,37.79846,NA,0.56,0.51,2023-08-22,1058,1,NA,"low","2.0NRT",NA,121.01,"D",367,337.37
"8289114",47.20654,38.18483,NA,0.58,0.52,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,30.13,"D",341.52,306.54
"8289115",47.20518,38.16169,NA,0.58,0.52,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,35.94,"D",343.74,306.77
"8289116",47.18309,37.7979,NA,0.56,0.51,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,121.01,"D",345.6,306.01
"8289117",47.18263,37.79055,NA,0.56,0.51,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,34.37,"D",355.3,308.86
"8289118",47.11246,36.74165,NA,0.5,0.49,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,5.01,"D",342.4,305.17
"8289119",47.21093,38.17659,NA,0.58,0.52,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,3.27,"D",331.99,301.52
"8289120",46.72943,32.44855,NA,0.48,0.4,2023-08-22,1058,1,NA,"low","2.0NRT",NA,3.96,"D",331.45,305.56
"8289121",47.19769,37.87867,NA,0.56,0.52,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,9.84,"D",348.89,305.95
"8289122",46.7338,32.45408,NA,0.49,0.4,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,3.96,"D",335.04,304.98
"8289123",46.81821,33.21546,NA,0.52,0.41,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,10.93,"D",342.04,302.7
"8289124",46.8175,33.20858,NA,0.52,0.41,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,10.93,"D",331.29,291.59
"8289125",46.82201,33.21466,NA,0.52,0.41,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,10.93,"D",336.37,301.85
"8289126",46.8213,33.20778,NA,0.52,0.41,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,10.93,"D",353.03,303.08
"8289127",46.73118,32.4467,NA,0.49,0.4,2023-08-22,1058,1,NA,"low","2.0NRT",NA,3.43,"D",333.14,304.75
"8289128",46.73553,32.45224,NA,0.49,0.4,2023-08-22,1058,1,NA,"low","2.0NRT",NA,6.86,"D",335.3,305.54
"8289129",47.16883,37.79153,NA,0.56,0.51,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,15.26,"D",340.43,304.7
"8289130",47.16842,37.78413,NA,0.56,0.51,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,16.83,"D",355.37,306.37
"8289131",46.8166,33.21477,NA,0.52,0.41,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,17.34,"D",339.61,296.43
"8289132",47.17441,37.80574,NA,0.56,0.51,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,24.18,"D",343.16,304.07
"8289133",47.174,37.79834,NA,0.56,0.51,2023-08-22,1058,1,NA,"low","2.0NRT",NA,15.26,"D",333.46,307.64
"8289134",47.17358,37.79096,NA,0.56,0.51,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,15.26,"D",344.79,307.34
"8289135",47.17316,37.7836,NA,0.56,0.51,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,16.83,"D",345.13,306.21
"8289136",47.10924,36.74072,NA,0.5,0.49,2023-08-22,1058,1,NA,"low","2.0NRT",NA,2.97,"D",333.81,305.33
"8289137",46.82042,33.21396,NA,0.52,0.41,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,17.34,"D",345.88,304.67
"8289138",46.81973,33.20706,NA,0.52,0.41,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,7.22,"D",342.08,301.56
"8289139",47.19925,38.16987,NA,0.58,0.52,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,43.94,"D",343.58,306.95
"8289140",47.17916,37.80515,NA,0.56,0.51,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,89.94,"D",344.53,303.93
"8289141",47.17833,37.79043,NA,0.56,0.51,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,102.48,"D",344.76,309.38
"8289142",46.82422,33.21317,NA,0.52,0.41,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,27.97,"D",338.56,302.31
"8289143",46.82354,33.20626,NA,0.52,0.41,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,66.43,"D",344.62,302.74
"8289144",46.82286,33.19938,NA,0.52,0.41,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,66.43,"D",334.85,301.12
"8289145",47.17875,37.79776,NA,0.56,0.51,2023-08-22,1058,1,NA,"low","2.0NRT",NA,102.48,"D",367,335.65
"8289146",46.82735,33.20549,NA,0.52,0.41,2023-08-22,1058,1,NA,"high","2.0NRT",NA,66.43,"D",367,325.31
"8289147",47.20491,38.18466,NA,0.58,0.52,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,37.17,"D",338.24,306.74
"8289148",47.20367,38.16154,NA,0.58,0.52,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,55.43,"D",346.08,306.44
"8289149",47.18307,37.78983,NA,0.56,0.51,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,102.48,"D",347.8,307.01
"8289150",46.82802,33.21236,NA,0.52,0.41,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,27.97,"D",336.96,303.17
"8289151",47.20933,38.17641,NA,0.58,0.52,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,4.2,"D",334.23,302.04
"8289152",46.83115,33.20471,NA,0.52,0.41,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,8.93,"D",340.89,306.49
"8289153",47.19767,37.87806,NA,0.56,0.52,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,9.07,"D",348.46,305.56
"8289154",46.83495,33.20387,NA,0.52,0.41,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,8.93,"D",342.14,294.2
"8289155",47.10507,36.34934,NA,0.48,0.48,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,5.23,"D",341.13,303.38
"8289156",46.93057,34.17499,NA,0.57,0.43,2023-08-22,1058,1,NA,"low","2.0NRT",NA,5.11,"D",331.41,305.53
"8289157",47.1095,36.34882,NA,0.48,0.48,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,5.23,"D",341.56,304.12
"8289158",47.08118,35.89929,NA,0.45,0.47,2023-08-22,1058,1,NA,"low","2.0NRT",NA,2.31,"D",331.7,303.97
"8289159",46.93988,34.18848,NA,0.57,0.43,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,6.08,"D",344.02,303.8
"8289160",46.85514,33.29029,NA,0.52,0.42,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,8.47,"D",337.91,304.29
"8289161",47.2202,37.77086,NA,0.55,0.51,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,4.01,"D",336.36,304.4
"8289162",47.01025,34.75401,NA,0.4,0.44,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,42.37,"D",347.42,309.68
"8289163",47.00979,34.74868,NA,0.4,0.44,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,42.37,"D",348.44,303.99
"8289164",47.13176,36.22499,NA,0.47,0.48,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,9.37,"D",350.47,305.18
"8289165",47.1313,36.21879,NA,0.47,0.48,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,9.37,"D",346.96,306.49
"8289166",47.2449,37.86474,NA,0.56,0.52,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,8.06,"D",337.62,301.75
"8289167",47.24446,37.85728,NA,0.56,0.52,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,8.06,"D",352.56,303.74
"8289168",47.24402,37.84985,NA,0.56,0.51,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,4.43,"D",333.08,301.39
"8289169",47.00915,34.59877,NA,0.4,0.44,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,4.32,"D",335.45,304.42
"8289171",47.25585,37.50089,NA,0.54,0.51,2023-08-22,1058,1,NA,"low","2.0NRT",NA,3.53,"D",330.21,304.44
"8289173",47.05832,34.55055,NA,0.39,0.44,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,18.81,"D",355.3,299.7
"8289174",47.03451,34.23094,NA,0.38,0.43,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,16.36,"D",344.92,304.4
"8289175",47.04295,34.23448,NA,0.38,0.43,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,7.8,"D",344.47,303.71
"8289176",47.04649,34.22866,NA,0.38,0.43,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,7.8,"D",342.72,302.73
"8289177",47.05048,34.2279,NA,0.38,0.43,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,4.69,"D",335.91,305.51
"8289178",47.33615,37.94523,NA,0.57,0.52,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,12.42,"D",342.42,306.35
"8289179",47.02164,33.65689,NA,0.54,0.42,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,2.29,"D",330.15,300.83
"8289180",47.15704,34.87867,NA,0.41,0.45,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,4.84,"D",339.44,303.89
"8289181",47.01971,33.3546,NA,0.53,0.42,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,13.37,"D",344.16,305.29
"8289183",47.12878,34.46329,NA,0.39,0.44,2023-08-22,1058,1,NA,"low","2.0NRT",NA,2.73,"D",331.51,303.17
"8289184",47.02355,33.35381,NA,0.53,0.42,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,6.16,"D",341.38,306.95
"8289185",47.13189,34.45217,NA,0.39,0.44,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,3.52,"D",339.41,303.47
"8289186",47.02738,33.35302,NA,0.53,0.42,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,6.16,"D",338.4,306.52
"8289187",47.00061,33.0503,NA,0.51,0.41,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,12.23,"D",343.19,306.27
"8289188",47.14353,34.44473,NA,0.39,0.44,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,8.36,"D",353.35,303.91
"8289189",47.14372,34.44572,NA,0.39,0.44,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,9.64,"D",342.49,304.07
"8289193",47.34346,36.4646,NA,0.48,0.48,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,6.13,"D",340.67,303.27
"8289194",47.34746,36.45754,NA,0.48,0.48,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,6.77,"D",341.32,304.38
"8289195",47.514,39.1499,NA,0.32,0.55,2023-08-22,1058,1,NA,"low","2.0NRT",NA,3.26,"D",332.36,305.19
"8289196",47.20723,34.56159,NA,0.4,0.44,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,7.78,"D",348.48,301.52
"8289197",47.17879,34.24043,NA,0.38,0.44,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,7.69,"D",351.55,303.92
"8289198",47.19416,34.32074,NA,0.39,0.44,2023-08-22,1058,1,NA,"low","2.0NRT",NA,4.61,"D",332.41,306.21
"8289199",47.3702,36.46093,NA,0.48,0.48,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,4.8,"D",337.96,307.23
"8289200",47.48506,38.11094,NA,0.58,0.52,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,13.9,"D",356.19,302.83
"8289201",47.33773,35.84168,NA,0.45,0.47,2023-08-22,1058,1,NA,"high","2.0NRT",NA,9,"D",367,301.53
"8289202",47.48989,38.11033,NA,0.58,0.52,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,13.9,"D",337.83,299.12
"8289203",47.33726,35.83562,NA,0.45,0.47,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,9,"D",344.02,301.29
"8289204",47.31171,35.45624,NA,0.44,0.46,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,6.5,"D",341.91,302.33
"8289206",47.27485,34.4884,NA,0.39,0.44,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,11.37,"D",353.91,304.63
"8289207",47.27439,34.48316,NA,0.39,0.44,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,11.37,"D",344.87,301.67
"8289208",47.34961,35.23898,NA,0.43,0.46,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,5.12,"D",337.81,302.99
"8289209",47.47677,36.93563,NA,0.51,0.49,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,2.51,"D",330.7,299.85
"8289210",47.47544,36.91509,NA,0.51,0.49,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,3.76,"D",332.81,301.59
"8289211",47.3529,35.22689,NA,0.43,0.46,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,2.2,"D",331.49,300.9
"8289212",47.56043,38.26957,NA,0.59,0.53,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,5.43,"D",331.81,300.47
"8289213",47.56001,38.26176,NA,0.59,0.53,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,5.43,"D",331.08,299.89
"8289214",47.48714,37.02472,NA,0.52,0.5,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,2.43,"D",332.54,300.59
"8289215",47.4946,36.72158,NA,0.5,0.49,2023-08-22,1058,1,NA,"low","2.0NRT",NA,1.96,"D",331.57,302.35
"8289220",47.44422,35.84133,NA,0.45,0.47,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,4.66,"D",331.65,301.55
"8289225",47.61358,38.34354,NA,0.6,0.53,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,4.22,"D",333.12,301.45
"8289226",47.61315,38.33554,NA,0.59,0.53,2023-08-22,1058,1,NA,"nominal","2.0NRT",NA,4.22,"D",332.74,301.61
"8289231",47.60191,37.72702,NA,0.56,0.51,2023-08-22,1058,1,NA,"low","2.0NRT",NA,6.16,"D",331.11,302.5
