"","system","country","origin","status","url","class","Date"
"315","T-80U",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/TwM0xXnc/6655.png","Tanks","02/28/2022"
"316","T-80U",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/cJVPv63q/4432.png","Tanks","02/28/2022"
"317","T-90A",NA,"Russia","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/Zq03PHXG/902.jpg","Tanks","02/28/2022"
"318","T-90A",NA,"Russia","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/g2mHhvzp/901.png","Tanks","02/28/2022"
"319","T-90A",NA,"Russia","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/GtnT2PKW/Screenshot-8353.png","Tanks","02/28/2022"
"320","T-90A",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/R0vMN6Q3/546.png ","Tanks","02/28/2022"
"321","T-90A",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/nM8jX4k8/5422.png","Tanks","02/28/2022"
"322","TMM-3 bridge layer",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/HxVW1CCJ/Screenshot-8212.png","Engineering Vehicles","02/28/2022"
"323","TMM-3 bridge layer",NA,"Soviet Union","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/FHN9sS4X/Screenshot-8217.png","Engineering Vehicles","02/28/2022"
"324","TMM-3 bridge layer",NA,"Soviet Union","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/Y0Fpjf0M/Screenshot-8216.png","Engineering Vehicles","02/28/2022"
"325","TMM-3 bridge layer",NA,"Soviet Union","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/X7wjb8tg/Screenshot-8214.png","Engineering Vehicles","02/28/2022"
"326","TMM-3 bridge layer",NA,"Soviet Union","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/FRhY7mzP/75.png","Engineering Vehicles","02/28/2022"
"327","UAZ-469",NA,"Soviet Union","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/tgpMs65F/Screenshot-8026.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"328","Unknown BTR",NA,"Ukraine","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/524HCBT8/b1.png","Armoured Fighting Vehicles","02/28/2022"
"329","Unknown BTR-D/BMD-2",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/FzfBpQX5/br1.jpg","Armoured Fighting Vehicles","02/28/2022"
"330","Unknown BTR-D/BMD-2",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/kM6Cw0cg/br2.jpg","Armoured Fighting Vehicles","02/28/2022"
"331","Unknown BTR-D/BMD-2",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/9FMZcjhj/c7.png","Armoured Fighting Vehicles","02/28/2022"
"332","Unknown BTR-D/BMD-2",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/d31jmRdh/77690.jpg","Armoured Fighting Vehicles","02/28/2022"
"333","Unknown BTR-D/BMD-2",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/KvqgC9sz/o9.png","Armoured Fighting Vehicles","02/28/2022"
"334","Unknown BTR-D/BMD-2",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/QdK7WkC4/c6.png","Armoured Fighting Vehicles","02/28/2022"
"335","Unknown truck",NA,"Ukraine","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/vBdfY7td/Screenshot-8019.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"336","Unknown truck",NA,"Ukraine","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/gj9TG17c/Screenshot-8228.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"337","Unknown truck",NA,"Ukraine","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/jScSwHTb/Screenshot-8020.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"338","Unknown truck",NA,"Ukraine","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/28tzT4wY/54.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"339","Unknown truck",NA,"Ukraine","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/JnP8Cxr0/Screenshot-8249.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"340","Ural Federal",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://postimg.cc/YvcvvC98","Trucks, Vehicles, and Jeeps","02/28/2022"
"341","Ural Federal",NA,"Russia","abandoned","https://web.archive.org/web/20220228231935/https://postimg.cc/c6Hgjz27","Trucks, Vehicles, and Jeeps","02/28/2022"
"342","Ural Federal",NA,"Russia","abandoned","https://web.archive.org/web/20220228231935/https://postimg.cc/4nNVGy79","Trucks, Vehicles, and Jeeps","02/28/2022"
"343","Ural-375D",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/3wXqjPj0/Screenshot-8077.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"344","Ural-375D",NA,"Soviet Union","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/FKC8wRyc/Screenshot-8025.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"345","Ural-4320",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/Z5GKzh1D/r1.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"346","Ural-4320",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/26Mr9sCf/667.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"347","Ural-4320",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/dQSXZBB2/74.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"348","Ural-4320",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/Jn500txp/55799.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"349","Ural-4320",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/vB5YMv7C/754.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"350","Ural-4320",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/pXL1Kn3v/5583.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"351","Ural-4320",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://postimg.cc/vxWKbZt6","Trucks, Vehicles, and Jeeps","02/28/2022"
"352","Ural-4320",NA,"Russia","damaged","https://web.archive.org/web/20220228231935/https://i.postimg.cc/fR5byVj2/k88.jpg","Trucks, Vehicles, and Jeeps","02/28/2022"
"353","Ural-4320",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/fR5byVj2/k88.jpg","Trucks, Vehicles, and Jeeps","02/28/2022"
"354","Ural-4320",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/RhjHPNbQ/q8.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"355","Ural-4320",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/7Pc0PWYG/q9.jpg","Trucks, Vehicles, and Jeeps","02/28/2022"
"356","Ural-4320",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://postimg.cc/5jvTwsWN","Trucks, Vehicles, and Jeeps","02/28/2022"
"357","Ural-4320",NA,"Russia","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/3NZBVjmC/j8l.jpg","Trucks, Vehicles, and Jeeps","02/28/2022"
"358","Ural-4320",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://postimg.cc/HVgK3bT0","Trucks, Vehicles, and Jeeps","02/28/2022"
"359","Ural-4320",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://postimg.cc/f3bh0QRp","Trucks, Vehicles, and Jeeps","02/28/2022"
"360","Ural-4320",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/VNwZpLhm/663.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"361","Ural-4320",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://postimg.cc/YvjdC8vQ","Trucks, Vehicles, and Jeeps","02/28/2022"
"362","Ural-4320",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/269vZHQt/q7.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"363","Ural-4320",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/Zn9NFrj5/q6.jpg","Trucks, Vehicles, and Jeeps","02/28/2022"
"364","Ural-4320",NA,"Russia","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/R0KVpG33/Screenshot-8272.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"365","Ural-4320",NA,"Russia","abandoned","https://web.archive.org/web/20220228231935/https://postimg.cc/yDMtjPBF","Trucks, Vehicles, and Jeeps","02/28/2022"
"366","Ural-4320",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://postimg.cc/KR09bC8Z","Trucks, Vehicles, and Jeeps","02/28/2022"
"367","Ural-4320",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/CxbjQs0Z/q1.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"368","Ural-4320",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://postimg.cc/PvwcD3Fp","Trucks, Vehicles, and Jeeps","02/28/2022"
"369","Ural-4320",NA,"Russia","damaged","https://web.archive.org/web/20220228231935/https://postimg.cc/kVDPCNz0","Trucks, Vehicles, and Jeeps","02/28/2022"
"370","Ural-4320",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/R0RwMCN4/q4.jpg","Trucks, Vehicles, and Jeeps","02/28/2022"
"371","Ural-4320",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/nzhBM8D7/q5.jpg","Trucks, Vehicles, and Jeeps","02/28/2022"
"372","Ural-4320",NA,"Russia","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/QdHyx61H/57.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"373","Ural-4320",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://postimg.cc/yJNnspb7","Trucks, Vehicles, and Jeeps","02/28/2022"
"374","Ural-4320",NA,"Soviet Union","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/2SHMm16F/456.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"375","Ural-4320",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/cJZQyt1F/q3.jpg","Trucks, Vehicles, and Jeeps","02/28/2022"
"376","Ural-4320",NA,"Russia","damaged","https://web.archive.org/web/20220228231935/https://postimg.cc/w12pvjgD","Trucks, Vehicles, and Jeeps","02/28/2022"
"377","Ural-4320 Wrecker",NA,"Russia","damaged","https://web.archive.org/web/20220228231935/https://i.postimg.cc/SsQHDVNQ/5579.png  ","Engineering Vehicles","02/28/2022"
"378","Ural-43206",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/pdjsnMg9/c1.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"379","Ural-43206",NA,"Russia","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/1tZJGYQv/c2.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"380","Varta",NA,"Ukraine","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/rmJCSVgp/g1.png","Infantry Mobility Vehicles","02/28/2022"
"381","Varta",NA,"Ukraine","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/MpqsfLzt/66590.png","Infantry Mobility Vehicles","02/28/2022"
"382","Varta",NA,"Ukraine","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/wj9GFM8d/66579.png","Infantry Mobility Vehicles","02/28/2022"
"383","Varta",NA,"Ukraine","captured","https://web.archive.org/web/20220228231935/https://i.postimg.cc/442p3Kn8/443.png","Infantry Mobility Vehicles","02/28/2022"
"384","ZiL-131",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/kgPHnGM8/j8.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"385","ZiL-131",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220228231935/https://i.postimg.cc/0j3LGCqH/Screenshot-8103.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"386","ZiL-131",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/yxvN7tc3/69.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"387","ZiL-131",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/t4mkVgHr/36.png","Trucks, Vehicles, and Jeeps","02/28/2022"
"388","ZiL-131",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220228231935/https://i.postimg.cc/1ttjTBH0/4455.png","Trucks, Vehicles, and Jeeps","02/28/2022"
