"","system","country","origin","status","url","class","Date"
"306","GAZ-66","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://postimg.cc/PP20VdH5","Trucks, Vehicles, and Jeeps","03/04/2022"
"307","GAZ-66","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/qvyKsBvd/Screenshot-8260.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"308","HMMWV","Ukraine","United States","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/bY3x4Pp9/4478.png","Infantry Mobility Vehicles","03/04/2022"
"309","IMR-2 combat engineering vehicle","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/xdbysNZ7/5548.png","Engineering Vehicles","03/04/2022"
"310","Iveco LMV 'Rys'","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/5y3npSgL/345.png","Infantry Mobility Vehicles","03/04/2022"
"311","Iveco LMV 'Rys'","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/fyNCwrR4/Screenshot-8447.png","Infantry Mobility Vehicles","03/04/2022"
"312","Iveco LMV 'Rys'","Russia","Russia","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/sDCqXTNg/Screenshot-8445.png","Infantry Mobility Vehicles","03/04/2022"
"313","Iveco LMV 'Rys'","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/TPmCH0KS/ff2.png","Infantry Mobility Vehicles","03/04/2022"
"314","Iveco LMV 'Rys'","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/C5gfTFhF/680o.png","Infantry Mobility Vehicles","03/04/2022"
"315","K-4386 Typhoon-VDV","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/vTpj86LK/ff4.jpg","Mine-Resistant Ambush Protected (MRAP) Vehicles","03/04/2022"
"316","Ka-52 'Alligator' attack helicopter","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/PJGKCtCv/658.png","Helicopters","03/04/2022"
"317","Ka-52 'Alligator' attack helicopter","Russia","Russia","damaged","https://web.archive.org/web/20220304235636/https://i.postimg.cc/Zqj182jJ/987.png","Helicopters","03/04/2022"
"318","Ka-52 'Alligator' attack helicopter","Russia","Russia","damaged","https://web.archive.org/web/20220304235636/https://i.postimg.cc/kXX8gFLx/769.png","Helicopters","03/04/2022"
"319","KamAZ","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/6pr9sdqZ/Screenshot-8019.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"320","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/wjDYJj9c/Screenshot-8224.png","Communications Stations","03/04/2022"
"321","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/dQmFbzNj/6888.png","Communications Stations","03/04/2022"
"322","KamAZ 6x6","Russia","Russia","abandoned","https://web.archive.org/web/20220304235636/https://postimg.cc/zVzd9q5t","Communications Stations","03/04/2022"
"323","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/nrMnttVL/7k.png","Communications Stations","03/04/2022"
"324","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://postimg.cc/G9KswLMf","Communications Stations","03/04/2022"
"325","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/mhW4vFLD/Screenshot-8193.png","Communications Stations","03/04/2022"
"326","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://postimg.cc/PvG7gwYj","Communications Stations","03/04/2022"
"327","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/nzgFHwH3/Screenshot-8211.png","Communications Stations","03/04/2022"
"328","KamAZ 6x6","Russia","Russia","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/RC6RYDzZ/Screenshot-8396.png","Communications Stations","03/04/2022"
"329","KamAZ 6x6","Russia","Russia","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/ZqYR92LP/Screenshot-8486.png","Communications Stations","03/04/2022"
"330","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/zfp7Rm55/Screenshot-8276.png","Communications Stations","03/04/2022"
"331","KamAZ 6x6","Russia","Russia","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/sgcVZwrF/ka1.png","Communications Stations","03/04/2022"
"332","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/TwqThWRp/8875.png","Communications Stations","03/04/2022"
"333","KamAZ 6x6","Russia","Russia","damaged","https://web.archive.org/web/20220304235636/https://i.postimg.cc/VkpkSLDj/f87.png","Communications Stations","03/04/2022"
"334","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/yYMXXbCM/vb.png","Communications Stations","03/04/2022"
"335","KamAZ 6x6","Russia","Russia","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/Pq6cnvCm/Screenshot-8284.png","Communications Stations","03/04/2022"
"336","KamAZ 6x6","Russia","Russia","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/bNQBNBGY/Screenshot-8285.png","Communications Stations","03/04/2022"
"337","KamAZ 6x6","Russia","Russia","abandoned","https://web.archive.org/web/20220304235636/https://postimg.cc/VS80VkP5","Communications Stations","03/04/2022"
"338","KamAZ 6x6","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/DZ0Q5pHc/6652.png","Communications Stations","03/04/2022"
"339","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/jj8q1SB0/Screenshot-8210.png","Communications Stations","03/04/2022"
"340","KamAZ 6x6","Russia","Russia","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/tCPccYNm/v8.png","Communications Stations","03/04/2022"
"341","KamAZ 6x6","Russia","Russia","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/xTNQw51P/aa1.jpg","Communications Stations","03/04/2022"
"342","KamAZ 6x6","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/W3YpnCfM/b6.jpg","Communications Stations","03/04/2022"
"343","KamAZ 6x6","Russia","Russia","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/Pf0f1L53/v3.png","Communications Stations","03/04/2022"
"344","KamAZ 6x6","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://postimg.cc/1f97MCN1","Communications Stations","03/04/2022"
"345","KamAZ 6x6","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/mrWNYRrH/5433.png","Communications Stations","03/04/2022"
"346","KamAZ 6x6","Russia","Russia","damaged","https://web.archive.org/web/20220304235636/https://i.postimg.cc/XYdzk891/5g.png","Communications Stations","03/04/2022"
"347","KamAZ 6x6","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/Hn7xkb8m/688.png","Communications Stations","03/04/2022"
"348","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/26rzdvFN/m8.png","Communications Stations","03/04/2022"
"349","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/K8dLcdtV/h0.png","Communications Stations","03/04/2022"
"350","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/G2Ndj56v/Screenshot-8192.png","Communications Stations","03/04/2022"
"351","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/kXvznpZN/v7.png","Communications Stations","03/04/2022"
"352","KamAZ 6x6","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/1ttCbb4J/tt1.png","Communications Stations","03/04/2022"
"353","KamAZ 6x6","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/15tY3vhL/4456.png","Communications Stations","03/04/2022"
"354","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/nc8Fg5Sz/Screenshot-8215.png","Communications Stations","03/04/2022"
"355","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/zfSdmcc4/b00.jpg","Communications Stations","03/04/2022"
"356","KamAZ 6x6","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/k5QJrzV3/872.png","Communications Stations","03/04/2022"
"357","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/xC6t8bYR/b0.jpg","Communications Stations","03/04/2022"
"358","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/WbyCJF97/g32.jpg","Communications Stations","03/04/2022"
"359","KamAZ 6x6","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/dQhZ41xT/443.png","Communications Stations","03/04/2022"
"360","KamAZ 6x6","Russia","Russia","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/CK9ZnJrc/Screenshot-8398.png","Communications Stations","03/04/2022"
"361","KamAZ 6x6","Russia","Russia","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/9F0M05Tb/Screenshot-8232.png","Communications Stations","03/04/2022"
"362","KamAZ 6x6","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/gJ6f7NZ3/57.png","Communications Stations","03/04/2022"
"363","KamAZ 6x6","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/VkXF0qmD/6599.png","Communications Stations","03/04/2022"
"364","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/qRdCnYt1/b6.png","Communications Stations","03/04/2022"
"365","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://postimg.cc/rd1xVtNS","Communications Stations","03/04/2022"
"366","KamAZ 6x6","Russia","Russia","abandoned","https://web.archive.org/web/20220304235636/https://postimg.cc/CznZMqFz","Communications Stations","03/04/2022"
"367","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/hPqDmdpD/554.png","Communications Stations","03/04/2022"
"368","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/MpmpyDDG/Screenshot-8209.png","Communications Stations","03/04/2022"
"369","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/3RKjWRVn/6657.png","Communications Stations","03/04/2022"
"370","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/dVZtMRWY/4456.png","Communications Stations","03/04/2022"
"371","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/1ttjTBH0/4455.png","Communications Stations","03/04/2022"
"372","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/RVN3Sy6D/4g.png","Communications Stations","03/04/2022"
"373","KamAZ 6x6","Russia","Russia","damaged","https://web.archive.org/web/20220304235636/https://i.postimg.cc/kGnW3KWg/880.png","Communications Stations","03/04/2022"
"374","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/RhCvjJ0x/ttr.jpg","Communications Stations","03/04/2022"
"375","KamAZ 6x6","Russia","Russia","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/RFmCkffg/Screenshot-8273.png","Communications Stations","03/04/2022"
"376","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://postimg.cc/5QNwkNv8","Communications Stations","03/04/2022"
"377","KamAZ 6x6","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/BbM8p4W3/p1.png","Communications Stations","03/04/2022"
"378","KamAZ 6x6","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/Bbj44g2S/5580.png","Communications Stations","03/04/2022"
"379","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://postimg.cc/KRCMt59P","Communications Stations","03/04/2022"
"380","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/wBfFwpNT/6680.png","Communications Stations","03/04/2022"
"381","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/HxQ4xL1x/8u.png","Communications Stations","03/04/2022"
"382","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/6Q0p7yrb/b7.jpg","Communications Stations","03/04/2022"
"383","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/bvXpqBvT/b677.jpg","Communications Stations","03/04/2022"
"384","KamAZ 6x6","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/YSQ2ps72/r2.png","Communications Stations","03/04/2022"
"385","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/gjV6fNhS/5557.png","Communications Stations","03/04/2022"
"386","KamAZ 6x6","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/vHq2KnbR/Screenshot-8561.png","Communications Stations","03/04/2022"
"387","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/BvPBrgh2/7u.png","Communications Stations","03/04/2022"
"388","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/gkPg5HgC/Screenshot-8289.png","Communications Stations","03/04/2022"
"389","KamAZ 6x6","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/CMZjk24Y/f65.png","Communications Stations","03/04/2022"
"390","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/c4Hsh3jQ/ttrr.jpg","Communications Stations","03/04/2022"
"391","KamAZ 6x6","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/23RZybKP/6800.png","Communications Stations","03/04/2022"
"392","KamAZ 6x6","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/PrKPQdFp/Screenshot-8399.png","Communications Stations","03/04/2022"
"393","KamAZ Avtozaks","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/dQhZ41xT/443.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"394","KamAZ Avtozaks","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/8C0xX3fD/t6.jpg","Trucks, Vehicles, and Jeeps","03/04/2022"
"395","KamAZ Avtozaks","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/wMKZgmkG/t7.jpg","Trucks, Vehicles, and Jeeps","03/04/2022"
"396","KamAZ with armoured cabin","Russia","Russia","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/k5h1G2f3/39.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"397","KamAZ with armoured cabin","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/rmWjR3ww/335.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"398","KamAZ-5350 with crane","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/zXtR3QK8/744.png","Engineering Vehicles","03/04/2022"
"399","KamAZ-5350 with EOV-3523 excavator","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/bvhJB8xz/774.png","Engineering Vehicles","03/04/2022"
"400","KamAZ-5350 with EOV-3523 excavator","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/dQZQWvBp/Screenshot-8218.png","Engineering Vehicles","03/04/2022"
"401","KamAZ-5350 with EOV-3523 excavator","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/tTr6V12R/m99.jpg","Engineering Vehicles","03/04/2022"
"402","KamAZ-5350 with EOV-3523 excavator","Russia","Russia","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/T30TyPdL/Screenshot-8219.png","Engineering Vehicles","03/04/2022"
"403","KamAZ-5350 with KS-45719-7M crane","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/m2PYCSvv/6y.jpg","Engineering Vehicles","03/04/2022"
"404","KamAZ-6350 8x8 artillery tractor","Russia","Russia","damaged","https://web.archive.org/web/20220304235636/https://i.postimg.cc/nczxh49m/Screenshot-8074.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"405","KamAZ-6350 8x8 artillery tractor","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/VvPSc7kX/Screenshot-8070.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"406","KamAZ-6350 8x8 artillery tractor","Russia","Russia","damaged","https://web.archive.org/web/20220304235636/https://i.postimg.cc/br6jRJWd/Screenshot-8072.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"407","KamAZ-6350 8x8 artillery tractor","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/br0ZYQZW/Screenshot-8071.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"408","Kozak-2","Ukraine","Ukraine","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/kMcBVF09/f4.png","Infantry Mobility Vehicles","03/04/2022"
"409","Kozak-2","Ukraine","Ukraine","abandoned","https://web.archive.org/web/20220304235636/https://postimg.cc/JD2WNfPx","Infantry Mobility Vehicles","03/04/2022"
"410","Kozak-2","Ukraine","Ukraine","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/L6pqJk7y/58.png","Infantry Mobility Vehicles","03/04/2022"
"411","Kozak-2","Ukraine","Ukraine","damaged","https://web.archive.org/web/20220304235636/https://i.postimg.cc/1XzJ7nhW/d2g.png","Infantry Mobility Vehicles","03/04/2022"
"412","KrAZ-6322","Ukraine","Ukraine","captured","https://web.archive.org/web/20220304235636/https://postimg.cc/0zzW9YYS","Trucks, Vehicles, and Jeeps","03/04/2022"
"413","KrAZ-6322","Ukraine","Ukraine","captured","https://web.archive.org/web/20220304235636/https://postimg.cc/jC9nGySm","Trucks, Vehicles, and Jeeps","03/04/2022"
"414","KrAZ-6322","Ukraine","Ukraine","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/0QMkBhwk/Screenshot-8021.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"415","KrAZ-6322","Ukraine","Ukraine","captured","https://web.archive.org/web/20220304235636/https://postimg.cc/dLpRmzC7","Trucks, Vehicles, and Jeeps","03/04/2022"
"416","KrAZ-6322","Ukraine","Ukraine","captured","https://web.archive.org/web/20220304235636/https://postimg.cc/v4CPT4hN","Trucks, Vehicles, and Jeeps","03/04/2022"
"417","KrAZ-6322","Ukraine","Ukraine","captured","https://web.archive.org/web/20220304235636/https://postimg.cc/G9jSKh34","Trucks, Vehicles, and Jeeps","03/04/2022"
"418","Krivak III class frigate 'Hetman Sahaydachniy'","Ukraine","Soviet Union",NA,"https://web.archive.org/web/20220304235636/https://i.postimg.cc/yxy8CH6r/469.png","Naval Ships","03/04/2022"
"419","MAZ","Ukraine","Belarus","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/DfttyLxg/4r.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"420","MAZ","Ukraine","Belarus","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/52g8DrqH/n1.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"421","MAZ","Ukraine","Belarus","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/5NBFhrqB/223.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"422","MAZ","Ukraine","Belarus","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/nL8S357x/6h.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"423","MAZ","Ukraine","Belarus","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/L6dvbgC5/v48.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"424","MAZ","Ukraine","Belarus","damaged","https://web.archive.org/web/20220304235636/https://i.postimg.cc/9fRbHBdp/f3.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"425","MAZ","Ukraine","Belarus","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/ZRVpWfKB/Screenshot-8260.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"426","MAZ","Ukraine","Belarus","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/26dvvmgq/t12.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"427","MAZ","Ukraine","Belarus","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/g25vbgv0/t11.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"428","MAZ-537","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/25RJZzWf/Screenshot-8076.png","Trucks, Vehicles, and Jeeps","03/04/2022"
"429","MBT LAW 'NLAW'","Ukraine","United Kingdom","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/4xhpF2Yg/5549.png","Anti-Tank Guided Missiles","03/04/2022"
"430","MBT LAW 'NLAW'","Ukraine","United Kingdom","captured","https://web.archive.org/web/20220304235636/https://twitter.com/Caucasuswar/status/1497165090835083293","Anti-Tank Guided Missiles","03/04/2022"
"431","MBT LAW 'NLAW'","Ukraine","United Kingdom","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/RCdVxFvX/772.png","Anti-Tank Guided Missiles","03/04/2022"
"432","Mi-24 attack helicopter","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/x1B22Yvq/7755.png","Helicopters","03/04/2022"
"433","Mi-35M attack helicopter","Russia","Russia","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/KcdDngcj/556.png ","Helicopters","03/04/2022"
"434","Mi-8 transport helicopter","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/mr5q9Wcz/5gk.png ","Helicopters","03/04/2022"
"435","MP-2IM signals vehicle","Russia","Russia","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/wM1CmTC8/b89.png","Communications Stations","03/04/2022"
"436","MT-LB","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/dV6Sf0SG/6hf.png","Armoured Fighting Vehicles","03/04/2022"
"437","MT-LB","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/52P7zGLB/654.png","Armoured Fighting Vehicles","03/04/2022"
"438","MT-LB","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/XvpJbF2W/k9.png","Armoured Fighting Vehicles","03/04/2022"
"439","MT-LB","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/Y21qgqY7/7766.jpg","Armoured Fighting Vehicles","03/04/2022"
"440","MT-LB","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/2SJG2hyJ/9po.png","Armoured Fighting Vehicles","03/04/2022"
"441","MT-LB","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/yNdpdVtm/d1.png","Armoured Fighting Vehicles","03/04/2022"
"442","MT-LB","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/vHYqqTjM/544.png","Armoured Fighting Vehicles","03/04/2022"
"443","MT-LB","Russia","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/RVc03z28/m2.png","Armoured Fighting Vehicles","03/04/2022"
"444","MT-LB","Russia","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/R0zbsmLL/6659.png","Armoured Fighting Vehicles","03/04/2022"
"445","MT-LB","Russia","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/P5M1XV5z/58.png","Armoured Fighting Vehicles","03/04/2022"
"446","MT-LB","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/0QPGdgX4/6658.png","Armoured Fighting Vehicles","03/04/2022"
"447","MT-LB","Russia","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/hjqg1p15/680.png","Armoured Fighting Vehicles","03/04/2022"
"448","MT-LB","Russia","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/BbNYQPQc/hh6.png","Armoured Fighting Vehicles","03/04/2022"
"449","MT-LB","Russia","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/MGBV9R2s/4fs.png","Armoured Fighting Vehicles","03/04/2022"
"450","MT-LB","Russia","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/1tVLvyy0/764.png","Armoured Fighting Vehicles","03/04/2022"
"451","MT-LB","Russia","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/zBSQCqs2/b5.png","Armoured Fighting Vehicles","03/04/2022"
"452","MT-LB","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/ry4rL6Zz/4fs.png","Armoured Fighting Vehicles","03/04/2022"
"453","MT-LB","Russia","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/sx950sSB/Screenshot-8457.png","Armoured Fighting Vehicles","03/04/2022"
"454","MT-LB","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/1z6127Wh/h54.png","Armoured Fighting Vehicles","03/04/2022"
"455","MT-LB","Russia","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/ryRsk4jq/m1.png","Armoured Fighting Vehicles","03/04/2022"
"456","MT-LB","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://twitter.com/UAWeapons/status/1498757622211784707","Armoured Fighting Vehicles","03/04/2022"
"457","MT-LB","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/26y63cZK/f46.png","Armoured Fighting Vehicles","03/04/2022"
"458","MT-LB","Russia","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/Px6nHx7G/g33.jpg","Armoured Fighting Vehicles","03/04/2022"
"459","MT-LB","Russia","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/VLGGrwbj/h652.png","Armoured Fighting Vehicles","03/04/2022"
"460","MT-LB","Russia","Soviet Union","captured","https://web.archive.org/web/20220304235636/https://i.postimg.cc/wTYJPs3P/Screenshot-8472.png","Armoured Fighting Vehicles","03/04/2022"
"461","MT-LB","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/GpG26n3R/446.png","Armoured Fighting Vehicles","03/04/2022"
"462","MT-LB","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220304235636/https://i.postimg.cc/D00sLq8C/Screenshot-8261.png ","Armoured Fighting Vehicles","03/04/2022"
"463","MT-LB","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220304235636/https://i.postimg.cc/D0fPPSmY/658.png","Armoured Fighting Vehicles","03/04/2022"
